   2005    0.999999670443E+000     0.000000000000E+000    -0.811857866277E-003     0.000000000000E+000     0.811857866277E-003     0.000000000000E+000     0.999999670443E+000     0.000000000000E+000
   2006    0.999999541935E+000     0.000000000000E+000    -0.957146722339E-003     0.000000000000E+000     0.957146722339E-003     0.000000000000E+000     0.999999541935E+000     0.000000000000E+000
   2007    0.999999375811E+000     0.000000000000E+000    -0.111730836685E-002     0.000000000000E+000     0.111730836685E-002     0.000000000000E+000     0.999999375811E+000     0.000000000000E+000
   2008    0.999999188282E+000     0.000000000000E+000    -0.127414080837E-002     0.000000000000E+000     0.127414080837E-002     0.000000000000E+000     0.999999188282E+000     0.000000000000E+000
   2009    0.999998995007E+000     0.000000000000E+000    -0.141773969789E-002     0.000000000000E+000     0.141773969789E-002     0.000000000000E+000     0.999998995007E+000     0.000000000000E+000
   2010    0.999998819947E+000     0.000000000000E+000    -0.153626288487E-002     0.000000000000E+000     0.153626288487E-002     0.000000000000E+000     0.999998819947E+000     0.000000000000E+000
   2011    0.999998683457E+000     0.000000000000E+000    -0.162267812372E-002     0.000000000000E+000     0.162267812372E-002     0.000000000000E+000     0.999998683457E+000     0.000000000000E+000
   2012    0.999998590437E+000     0.000000000000E+000    -0.167902475231E-002     0.000000000000E+000     0.167902475231E-002     0.000000000000E+000     0.999998590437E+000     0.000000000000E+000
   2013    0.999998555839E+000     0.000000000000E+000    -0.169950576550E-002     0.000000000000E+000     0.169950576550E-002     0.000000000000E+000     0.999998555839E+000     0.000000000000E+000
   2014    0.999998554933E+000     0.000000000000E+000    -0.170003858496E-002     0.000000000000E+000     0.170003858496E-002     0.000000000000E+000     0.999998554933E+000     0.000000000000E+000
   2015    0.999998587451E+000     0.000000000000E+000    -0.168080242748E-002     0.000000000000E+000     0.168080242748E-002     0.000000000000E+000     0.999998587451E+000     0.000000000000E+000
   2016    0.999998632078E+000     0.000000000000E+000    -0.165403804955E-002     0.000000000000E+000     0.165403804955E-002     0.000000000000E+000     0.999998632078E+000     0.000000000000E+000
   2017    0.999998670439E+000     0.000000000000E+000    -0.163068103882E-002     0.000000000000E+000     0.163068103882E-002     0.000000000000E+000     0.999998670439E+000     0.000000000000E+000
   2018    0.999998685667E+000     0.000000000000E+000    -0.162131586884E-002     0.000000000000E+000     0.162131586884E-002     0.000000000000E+000     0.999998685667E+000     0.000000000000E+000
   2019    0.999998669073E+000     0.000000000000E+000    -0.163151842887E-002     0.000000000000E+000     0.163151842887E-002     0.000000000000E+000     0.999998669073E+000     0.000000000000E+000
